ID,FILE,AUTHOR,TECHNIQUE,FORM,TYPE,SCHOOL,TIMELINE
41422,41422.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41423,41423.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41424,41424.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41425,41425.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41426,41426.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41427,41427.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41428,41428.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41429,41429.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41430,41430.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41431,41431.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41432,41432.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41433,41433.jpg,"VERNET, Claude-Joseph",Oil on copper,painting,landscape,French,1751-1800
41434,41434.jpg,"VERNET, Claude-Joseph",Oil on copper,painting,landscape,French,1751-1800
41435,41435.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41436,41436.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41437,41437.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,genre,French,1751-1800
41438,41438.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41439,41439.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41440,41440.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41441,41441.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,genre,French,1751-1800
41442,41442.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41443,41443.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41444,41444.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41445,41445.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41446,41446.jpg,"VERNET, Claude-Joseph",Oil on canvas,painting,landscape,French,1751-1800
41447,41447.jpg,"VERNET, Horace",Oil on canvas,painting,interior,French,1801-1850
41448,41448.jpg,"VERNET, Horace",Oil on canvas,painting,historical,French,1801-1850
41449,41449.jpg,"VERNET, Horace",Oil on canvas,painting,mythological,French,1801-1850
41450,41450.jpg,"VERNET, Horace",Oil on canvas,painting,historical,French,1801-1850
41451,41451.jpg,"VERNET, Horace",Oil on canvas,painting,historical,French,1801-1850
41452,41452.jpg,"VERNET, Horace",Oil on canvas,painting,portrait,French,1801-1850
41453,41453.jpg,"VERNET, Horace",Oil on canvas,painting,portrait,French,1801-1850
41454,41454.jpg,"VERNET, Horace",Oil on canvas,painting,genre,French,1801-1850
41455,41455.jpg,"VERNET, Horace",Oil on canvas,painting,landscape,French,1801-1850
41456,41456.jpg,"VERNET, Horace",Oil on canvas,painting,landscape,French,1801-1850
41457,41457.jpg,"VERNET, Horace",Oil on canvas,painting,other,French,1801-1850
41458,41458.jpg,"VERNET, Horace",Oil on canvas,painting,other,French,1801-1850
41459,41459.jpg,"VERNET, Horace",Oil on canvas,painting,other,French,1801-1850
41460,41460.jpg,"VERNET, Horace",Oil on canvas,painting,portrait,French,1801-1850
41461,41461.jpg,"VERNET, Horace",Oil on canvas,painting,historical,French,1801-1850
41462,41462.jpg,"VERNET, Horace",Oil on canvas,painting,genre,French,1801-1850
41463,41463.jpg,"VERNET, Horace",Oil on canvas,painting,genre,French,1801-1850
41464,41464.jpg,"VERNET, Horace",Oil on canvas,painting,portrait,French,1801-1850
41465,41465.jpg,"VERNET, Horace",Oil on canvas,painting,historical,French,1801-1850
41466,41466.jpg,"VERNET, Horace",Oil on canvas,painting,other,French,1801-1850
41467,41467.jpg,"VERNET, Horace",Oil on canvas,painting,religious,French,1801-1850
41468,41468.jpg,-,Oil on panel,painting,genre,French,1801-1850
41469,41469.jpg,-,Oil on panel,painting,genre,French,1801-1850
41470,41470.jpg,-,Oil on canvas,painting,historical,French,1801-1850
41471,41471.jpg,-,Oil on panel,painting,genre,French,1801-1850
41472,41472.jpg,"VERONESE, Paolo",-,painting,religious,Italian,1551-1600
41473,41473.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41474,41474.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41475,41475.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41476,41476.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41477,41477.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41478,41478.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41479,41479.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41480,41480.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41481,41481.jpg,"VERONESE, Paolo",-,painting,religious,Italian,1551-1600
41482,41482.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41483,41483.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41484,41484.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41485,41485.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41486,41486.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41487,41487.jpg,"VERONESE, Paolo",-,painting,other,Italian,1551-1600
41488,41488.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41489,41489.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41490,41490.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41491,41491.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41492,41492.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41493,41493.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41494,41494.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41495,41495.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41496,41496.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41497,41497.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41498,41498.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41499,41499.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41500,41500.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41501,41501.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41502,41502.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41503,41503.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41504,41504.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41505,41505.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41506,41506.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41507,41507.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41508,41508.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41509,41509.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41510,41510.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41511,41511.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41512,41512.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41513,41513.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41514,41514.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41515,41515.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41516,41516.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41517,41517.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41518,41518.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41519,41519.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41520,41520.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41521,41521.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41522,41522.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41523,41523.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41524,41524.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41525,41525.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41526,41526.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41527,41527.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41528,41528.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41529,41529.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41530,41530.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41531,41531.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41532,41532.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41533,41533.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41534,41534.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41535,41535.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41536,41536.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41537,41537.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41538,41538.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41539,41539.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41540,41540.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41541,41541.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41542,41542.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41543,41543.jpg,"VERONESE, Paolo",Oil on copper,painting,religious,Italian,1551-1600
41544,41544.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41545,41545.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41546,41546.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41547,41547.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41548,41548.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41549,41549.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41550,41550.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41551,41551.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41552,41552.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41553,41553.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41554,41554.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41555,41555.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41556,41556.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41557,41557.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41558,41558.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41559,41559.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41560,41560.jpg,"VERONESE, Paolo",-,painting,religious,Italian,1551-1600
41561,41561.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41562,41562.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41563,41563.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41564,41564.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41565,41565.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41566,41566.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41567,41567.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41568,41568.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41569,41569.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41570,41570.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41571,41571.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41572,41572.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41573,41573.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41574,41574.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41575,41575.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41576,41576.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41577,41577.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41578,41578.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41579,41579.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41580,41580.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41581,41581.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41582,41582.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41583,41583.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41584,41584.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41585,41585.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41586,41586.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41587,41587.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41588,41588.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41589,41589.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41590,41590.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41591,41591.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41592,41592.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41593,41593.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41594,41594.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41595,41595.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41596,41596.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41597,41597.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41598,41598.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41599,41599.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41600,41600.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41601,41601.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41602,41602.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41603,41603.jpg,"VERONESE, Paolo",Oil on canvas,painting,religious,Italian,1551-1600
41604,41604.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41605,41605.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41606,41606.jpg,"VERONESE, Paolo",Fresco,painting,genre,Italian,1551-1600
41607,41607.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41608,41608.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41609,41609.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41610,41610.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41611,41611.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41612,41612.jpg,"VERONESE, Paolo",-,painting,interior,Italian,1551-1600
41613,41613.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41614,41614.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41615,41615.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41616,41616.jpg,"VERONESE, Paolo",-,painting,interior,Italian,1551-1600
41617,41617.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41618,41618.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41619,41619.jpg,"VERONESE, Paolo",Fresco,painting,portrait,Italian,1551-1600
41620,41620.jpg,"VERONESE, Paolo",Fresco,painting,portrait,Italian,1551-1600
41621,41621.jpg,"VERONESE, Paolo",Fresco,painting,portrait,Italian,1551-1600
41622,41622.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41623,41623.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41624,41624.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41625,41625.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41626,41626.jpg,"VERONESE, Paolo",Fresco,painting,landscape,Italian,1551-1600
41627,41627.jpg,"VERONESE, Paolo",Fresco,painting,landscape,Italian,1551-1600
41628,41628.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41629,41629.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41630,41630.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41631,41631.jpg,"VERONESE, Paolo",Fresco,painting,landscape,Italian,1551-1600
41632,41632.jpg,"VERONESE, Paolo",Fresco,painting,landscape,Italian,1551-1600
41633,41633.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41634,41634.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41635,41635.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41636,41636.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41637,41637.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41638,41638.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41639,41639.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41640,41640.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41641,41641.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41642,41642.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41643,41643.jpg,"VERONESE, Paolo",Fresco,painting,religious,Italian,1551-1600
41644,41644.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41645,41645.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41646,41646.jpg,"VERONESE, Paolo",Fresco,painting,landscape,Italian,1551-1600
41647,41647.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41648,41648.jpg,"VERONESE, Paolo",Fresco,painting,mythological,Italian,1551-1600
41649,41649.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41650,41650.jpg,"VERONESE, Paolo",Fresco,painting,other,Italian,1551-1600
41651,41651.jpg,"VERONESE, Paolo",Fresco,painting,interior,Italian,1551-1600
41652,41652.jpg,"VERONESE, Paolo",Fresco,painting,portrait,Italian,1551-1600
41653,41653.jpg,"VERONESE, Paolo",Oil on canvas,painting,interior,Italian,1551-1600
41654,41654.jpg,"VERONESE, Paolo",Oil on canvas,painting,other,Italian,1551-1600
41655,41655.jpg,"VERONESE, Paolo",Oil on canvas,painting,interior,Italian,1551-1600
41656,41656.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41657,41657.jpg,"VERONESE, Paolo",Oil on canvas,painting,interior,Italian,1551-1600
41658,41658.jpg,"VERONESE, Paolo",Oil on canvas,painting,interior,Italian,1551-1600
41659,41659.jpg,"VERONESE, Paolo",Oil on canvas,painting,interior,Italian,1551-1600
41660,41660.jpg,"VERONESE, Paolo",Oil on canvas,painting,interior,Italian,1551-1600
41661,41661.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41662,41662.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41663,41663.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41664,41664.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
41665,41665.jpg,"VERONESE, Paolo",Oil on canvas,painting,mythological,Italian,1551-1600
